167,430820,RS,"28,739",1.4,0.294241%
168,430825,RS,"2,021",0.6,0.126103%
169,430830,RS,"10,945",0.8,0.168138%
170,430840,RS,"7,144",0.6,0.126103%
171,430843,RS,"2,537",0.6,0.126103%
172,430845,RS,"4,654",0.6,0.126103%
173,430850,RS,"30,251",1.4,0.294241%
174,430860,RS,"32,578",1.6,0.336276%
175,430865,RS,"3,260",0.6,0.126103%
176,430870,RS,"5,963",0.6,0.126103%
177,430880,RS,"8,685",0.6,0.126103%
178,430885,RS,"1,717",0.6,0.126103%
179,430890,RS,"16,647",1.0,0.210172%
180,430900,RS,"17,343",1.2,0.252207%
181,430905,RS,"7,364",0.6,0.126103%
182,430910,RS,"34,110",1.6,0.336276%
183,430912,RS,"2,295",0.6,0.126103%
184,430915,RS,"4,168",0.6,0.126103%
185,430920,RS,"269,022",4.0,0.840689%
186,430925,RS,"1,625",0.6,0.126103%
187,430930,RS,"98,688",3.0,0.630517%
188,430940,RS,"24,142",1.4,0.294241%
189,430950,RS,"8,227",0.6,0.126103%
190,430955,RS,"4,517",0.6,0.126103%
191,430710,RS,"6,969",0.6,0.126103%
192,430957,RS,"3,056",0.6,0.126103%
193,430960,RS,"19,112",1.2,0.252207%
194,430965,RS,"6,386",0.6,0.126103%
195,430970,RS,"5,030",0.6,0.126103%
196,430975,RS,"4,516",0.6,0.126103%
197,430980,RS,"4,850",0.6,0.126103%
198,430990,RS,"7,422",0.6,0.126103%
199,430995,RS,"4,170",0.6,0.126103%
200,431000,RS,"20,116",1.2,0.252207%
201,431010,RS,"33,711",1.6,0.336276%
202,431020,RS,"82,276",2.8,0.588483%
203,431030,RS,"4,215",0.6,0.126103%
204,431033,RS,"19,338",1.2,0.252207%
205,431036,RS,"3,135",0.6,0.126103%
206,431040,RS,"6,714",0.6,0.126103%
207,431041,RS,"2,324",0.6,0.126103%
208,431043,RS,"6,334",0.6,0.126103%
209,431046,RS,"1,990",0.6,0.126103%
210,431050,RS,"8,132",0.6,0.126103%
211,431053,RS,"5,268",0.6,0.126103%
212,431055,RS,"3,549",0.6,0.126103%
213,431057,RS,"2,358",0.6,0.126103%
214,431060,RS,"39,173",1.8,0.378310%
215,431065,RS,"2,625",0.6,0.126103%
216,431070,RS,"4,106",0.6,0.126103%
217,431075,RS,"2,166",0.6,0.126103%
218,431080,RS,"21,450",1.2,0.252207%
219,431085,RS,"4,156",0.6,0.126103%
220,431087,RS,"2,623",0.6,0.126103%
221,431090,RS,"3,724",0.6,0.126103%
222,431100,RS,"28,482",1.4,0.294241%
223,431110,RS,"11,675",0.8,0.168138%
224,431112,RS,"4,199",0.6,0.126103%
225,431113,RS,"3,665",0.6,0.126103%
226,431115,RS,"8,629",0.6,0.126103%
227,431120,RS,"20,097",1.2,0.252207%
228,431123,RS,"2,795",0.6,0.126103%
229,431127,RS,"1,648",0.6,0.126103%
230,431130,RS,"28,406",1.4,0.294241%
231,431125,RS,"6,467",0.6,0.126103%
232,431140,RS,"76,187",2.6,0.546448%
233,431142,RS,"2,579",0.6,0.126103%
234,431150,RS,"7,862",0.6,0.126103%
235,431160,RS,"5,827",0.6,0.126103%
236,431162,RS,"5,567",0.6,0.126103%
237,431164,RS,"1,692",0.6,0.126103%
238,431171,RS,"4,845",0.6,0.126103%
239,431170,RS,"5,660",0.6,0.126103%
240,431173,RS,"3,087",0.6,0.126103%
241,431175,RS,"7,333",0.6,0.126103%
242,431177,RS,"7,068",0.6,0.126103%
243,431179,RS,"2,639",0.6,0.126103%
244,431180,RS,"39,182",1.8,0.378310%
245,431190,RS,"5,123",0.6,0.126103%
246,431198,RS,"3,906",0.6,0.126103%
247,431200,RS,"2,235",0.6,0.126103%
248,431205,RS,"4,176",0.6,0.126103%
249,431210,RS,"5,198",0.6,0.126103%
250,431213,RS,"2,559",0.6,0.126103%
251,431215,RS,"4,126",0.6,0.126103%
252,431217,RS,"1,819",0.6,0.126103%
253,431220,RS,"4,938",0.6,0.126103%
254,431225,RS,"7,956",0.6,0.126103%
255,431230,RS,"4,990",0.6,0.126103%
256,431235,RS,"1,568",0.6,0.126103%
257,431237,RS,"3,221",0.6,0.126103%
258,431238,RS,"2,720",0.6,0.126103%
259,431240,RS,"62,484",2.4,0.504414%
260,431242,RS,"2,906",0.6,0.126103%
261,431244,RS,"3,225",0.6,0.126103%
262,431245,RS,"6,488",0.6,0.126103%
263,431247,RS,"6,008",0.6,0.126103%
264,431250,RS,"12,637",0.8,0.168138%
265,431260,RS,"4,970",0.6,0.126103%
266,431261,RS,"3,116",0.6,0.126103%
267,431262,RS,"1,885",0.6,0.126103%
268,431265,RS,"16,785",1.0,0.210172%
269,431267,RS,"1,763",0.6,0.126103%
270,431270,RS,"12,348",0.8,0.168138%
271,431275,RS,"3,376",0.6,0.126103%
272,431280,RS,"4,289",0.6,0.126103%
273,431290,RS,"9,343",0.6,0.126103%
274,431295,RS,"1,978",0.6,0.126103%
275,431300,RS,"3,311",0.6,0.126103%
276,431301,RS,"2,822",0.6,0.126103%
277,431303,RS,"4,962",0.6,0.126103%
278,431306,RS,"19,620",1.2,0.252207%
279,431308,RS,"2,545",0.6,0.126103%
280,431310,RS,"6,569",0.6,0.126103%
281,431320,RS,"20,126",1.2,0.252207%
282,431330,RS,"24,495",1.4,0.294241%
283,431333,RS,"2,466",0.6,0.126103%
284,431335,RS,"3,520",0.6,0.126103%
285,431337,RS,"24,859",1.4,0.294241%
286,431349,RS,"4,138",0.6,0.126103%
287,431339,RS,"4,045",0.6,0.126103%
288,431340,RS,"247,781",4.0,0.840689%
289,431342,RS,"3,907",0.6,0.126103%
290,431344,RS,"2,330",0.6,0.126103%
291,431346,RS,"1,801",0.6,0.126103%
292,431350,RS,"43,256",1.8,0.378310%
293,431360,RS,"4,276",0.6,0.126103%
294,431365,RS,"11,372",0.8,0.168138%
295,431370,RS,"35,120",1.6,0.336276%
296,431380,RS,"7,156",0.6,0.126103%
297,431390,RS,"40,439",1.8,0.378310%
298,431395,RS,"10,029",0.6,0.126103%
299,431400,RS,"7,203",0.6,0.126103%
300,431402,RS,"7,615",0.6,0.126103%
301,431403,RS,"3,686",0.6,0.126103%
302,431405,RS,"54,599",2.2,0.462379%
303,431406,RS,"5,421",0.6,0.126103%
304,431407,RS,"6,307",0.6,0.126103%
305,431410,RS,"194,432",4.0,0.840689%
306,431413,RS,"2,284",0.6,0.126103%
307,431415,RS,"8,382",0.6,0.126103%
308,431417,RS,"2,226",0.6,0.126103%
309,431420,RS,"8,024",0.6,0.126103%
310,431430,RS,"4,070",0.6,0.126103%
311,431440,RS,"341,180",4.0,0.840689%
312,431442,RS,"5,462",0.6,0.126103%
313,431445,RS,"2,602",0.6,0.126103%
314,431446,RS,"2,151",0.6,0.126103%
315,431447,RS,"4,577",0.6,0.126103%
316,431449,RS,"4,715",0.6,0.126103%
317,431450,RS,"13,047",0.8,0.168138%
318,431454,RS,"2,681",0.6,0.126103%
319,431455,RS,"2,738",0.6,0.126103%
320,431460,RS,"20,614",1.2,0.252207%
321,431470,RS,"10,739",0.8,0.168138%
322,431475,RS,"2,094",0.6,0.126103%
323,431477,RS,"3,982",0.6,0.126103%
324,431478,RS,"1,757",0.6,0.126103%
325,431480,RS,"33,212",1.6,0.336276%
326,431500,RS,"5,410",0.6,0.126103%
327,431505,RS,"2,579",0.6,0.126103%
328,431507,RS,"1,797",0.6,0.126103%
329,431510,RS,"10,802",0.8,0.168138%
330,431513,RS,"1,878",0.6,0.126103%
331,431514,RS,"2,652",0.6,0.126103%
332,431515,RS,"6,364",0.6,0.126103%
333,431517,RS,"2,048",0.6,0.126103%
334,431520,RS,"4,215",0.6,0.126103%
335,431530,RS,"23,631",1.2,0.252207%
336,431531,RS,"1,842",0.6,0.126103%
337,431532,RS,"2,807",0.6,0.126103%
338,431535,RS,"3,794",0.6,0.126103%
339,431540,RS,"10,845",0.8,0.168138%
340,431545,RS,"2,205",0.6,0.126103%
341,431550,RS,"16,357",1.0,0.210172%
342,431555,RS,"3,531",0.6,0.126103%
343,431560,RS,"206,161",4.0,0.840689%
344,431570,RS,"38,861",1.8,0.378310%
345,431575,RS,"4,531",0.6,0.126103%
346,431580,RS,"10,837",0.8,0.168138%
347,431590,RS,"5,942",0.6,0.126103%
348,431595,RS,"2,572",0.6,0.126103%
349,431600,RS,"20,479",1.2,0.252207%
350,431610,RS,"10,610",0.8,0.168138%
351,431620,RS,"5,596",0.6,0.126103%
352,431630,RS,"7,338",0.6,0.126103%
353,431640,RS,"40,825",1.8,0.378310%
354,431642,RS,"2,675",0.6,0.126103%
355,431643,RS,"2,905",0.6,0.126103%
356,431645,RS,"12,360",0.8,0.168138%
357,431647,RS,"2,762",0.6,0.126103%
358,431650,RS,"7,182",0.6,0.126103%
359,431660,RS,"16,029",1.0,0.210172%
360,431670,RS,"8,905",0.6,0.126103%
361,431673,RS,"1,700",0.6,0.126103%
362,431675,RS,"6,068",0.6,0.126103%
363,431680,RS,"124,577",3.4,0.714586%
364,431697,RS,"2,469",0.6,0.126103%
365,431690,RS,"273,489",4.0,0.840689%
366,431695,RS,"6,295",0.6,0.126103%
367,431720,RS,"71,665",2.6,0.546448%
368,431725,RS,"1,782",0.6,0.126103%
369,431730,RS,"31,618",1.6,0.336276%
370,431700,RS,"8,455",0.6,0.126103%
371,431710,RS,"83,702",2.8,0.588483%
372,431740,RS,"50,608",2.0,0.420345%
373,431750,RS,"78,836",2.6,0.546448%
374,431760,RS,"41,579",1.8,0.378310%
375,431770,RS,"11,312",0.8,0.168138%
376,431755,RS,"2,200",0.6,0.126103%
377,431775,RS,"2,053",0.6,0.126103%
378,431780,RS,"14,365",1.0,0.210172%
379,431790,RS,"14,778",1.0,0.210172%
380,431795,RS,"2,504",0.6,0.126103%
381,431800,RS,"63,194",2.4,0.504414%
382,431805,RS,"3,046",0.6,0.126103%
383,431810,RS,"19,621",1.2,0.252207%
384,431820,RS,"21,408",1.2,0.252207%
385,431830,RS,"62,594",2.4,0.504414%
386,431840,RS,"23,263",1.2,0.252207%
387,431842,RS,"4,851",0.6,0.126103%
388,431843,RS,"2,657",0.6,0.126103%
389,431844,RS,"2,850",0.6,0.126103%
390,431845,RS,"2,761",0.6,0.126103%
391,431846,RS,"2,217",0.6,0.126103%
392,431848,RS,"4,373",0.6,0.126103%
393,431849,RS,"2,237",0.6,0.126103%
394,431850,RS,"26,721",1.4,0.294241%
395,431860,RS,"7,116",0.6,0.126103%
396,431861,RS,"2,218",0.6,0.126103%
397,431862,RS,"3,441",0.6,0.126103%
398,431870,RS,"225,520",4.0,0.840689%
399,431880,RS,"44,498",2.0,0.420345%
400,431890,RS,"35,344",1.6,0.336276%
401,431900,RS,"21,024",1.2,0.252207%
402,431910,RS,"5,868",0.6,0.126103%
403,431912,RS,"3,303",0.6,0.126103%
404,431915,RS,"7,698",0.6,0.126103%
405,431920,RS,"5,794",0.6,0.126103%
406,431930,RS,"6,425",0.6,0.126103%
407,431935,RS,"3,522",0.6,0.126103%
408,431936,RS,"1,969",0.6,0.126103%
409,431937,RS,"2,975",0.6,0.126103%
410,431940,RS,"16,817",1.0,0.210172%
411,431950,RS,"23,128",1.2,0.252207%
412,431960,RS,"24,465",1.4,0.294241%
413,431970,RS,"3,665",0.6,0.126103%
414,431971,RS,"2,249",0.6,0.126103%
415,431973,RS,"2,743",0.6,0.126103%
416,431975,RS,"2,062",0.6,0.126103%
417,431980,RS,"8,754",0.6,0.126103%
418,431990,RS,"78,718",2.6,0.546448%
419,432000,RS,"137,104",3.6,0.756620%
420,432010,RS,"22,632",1.2,0.252207%
