"mun";"year";"transfer";"fpm";"codibge";"siafi"
"Divinópolis";"2013";"FPM";"48923236,10";"3122306";"4445"
"Divinópolis";"2014";"FPM";"52428670,01";"3122306";"4445"
"Divinópolis";"2015";"FPM";"55366386,28";"3122306";"4445"
"Divinópolis";"2016";"FPM";"64501232,22";"3122306";"4445"
"Divinópolis";"2017";"FPM";"62655503,97";"3122306";"4445"
"Divinópolis";"2018";"FPM";"66816860,79";"3122306";"4445"
"Divisa Alegre";"2012";"FPM";"4845568,39";"3122355";"604"
"Divisa Alegre";"2013";"FPM";"5204949,18";"3122355";"604"
"Divisa Alegre";"2014";"FPM";"5613685,14";"3122355";"604"
"Divisa Alegre";"2015";"FPM";"5969119,52";"3122355";"604"
"Divisa Alegre";"2016";"FPM";"6960523,89";"3122355";"604"
"Divisa Alegre";"2017";"FPM";"6752665,67";"3122355";"604"
"Divisa Alegre";"2018";"FPM";"7198123,59";"3122355";"604"
"Divisa Nova";"2012";"FPM";"4845568,39";"3122405";"4447"
"Divisa Nova";"2013";"FPM";"5204949,18";"3122405";"4447"
"Divisa Nova";"2014";"FPM";"5613685,14";"3122405";"4447"
"Divisa Nova";"2015";"FPM";"5969119,52";"3122405";"4447"
"Divisa Nova";"2016";"FPM";"6960523,89";"3122405";"4447"
"Divisa Nova";"2017";"FPM";"6752665,67";"3122405";"4447"
"Divisa Nova";"2018";"FPM";"7198123,59";"3122405";"4447"
"Divisópolis";"2012";"FPM";"4845568,39";"3122454";"2657"
"Divisópolis";"2013";"FPM";"5204949,18";"3122454";"2657"
"Divisópolis";"2014";"FPM";"5613685,14";"3122454";"2657"
"Divisópolis";"2015";"FPM";"5969119,52";"3122454";"2657"
"Divisópolis";"2016";"FPM";"9280698,42";"3122454";"2657"
"Divisópolis";"2017";"FPM";"9003554,12";"3122454";"2657"
"Divisópolis";"2018";"FPM";"9597498,03";"3122454";"2657"
"Dom Bosco";"2012";"FPM";"4845568,39";"3122470";"606"
"Dom Bosco";"2013";"FPM";"5204949,18";"3122470";"606"
"Dom Bosco";"2014";"FPM";"5613685,14";"3122470";"606"
"Dom Bosco";"2015";"FPM";"5969119,52";"3122470";"606"
"Dom Bosco";"2016";"FPM";"6960523,89";"3122470";"606"
"Dom Bosco";"2017";"FPM";"6752665,67";"3122470";"606"
"Dom Bosco";"2018";"FPM";"7198123,59";"3122470";"606"
"Dom Cavati";"2012";"FPM";"4845568,39";"3122504";"4449"
"Dom Cavati";"2013";"FPM";"5204949,18";"3122504";"4449"
"Dom Cavati";"2014";"FPM";"5613685,14";"3122504";"4449"
"Dom Cavati";"2015";"FPM";"5969119,52";"3122504";"4449"
"Dom Cavati";"2016";"FPM";"6960523,89";"3122504";"4449"
"Dom Cavati";"2017";"FPM";"6752665,67";"3122504";"4449"
"Dom Cavati";"2018";"FPM";"7198123,59";"3122504";"4449"
"Dom Joaquim";"2012";"FPM";"4845568,39";"3122603";"4451"
"Dom Joaquim";"2013";"FPM";"5204949,18";"3122603";"4451"
"Dom Joaquim";"2014";"FPM";"5613685,14";"3122603";"4451"
"Dom Joaquim";"2015";"FPM";"5969119,52";"3122603";"4451"
"Dom Joaquim";"2016";"FPM";"6960523,89";"3122603";"4451"
"Dom Joaquim";"2017";"FPM";"6752665,67";"3122603";"4451"
"Dom Joaquim";"2018";"FPM";"7198123,59";"3122603";"4451"
"Dom Silvério";"2012";"FPM";"4845568,39";"3122702";"4453"
"Dom Silvério";"2013";"FPM";"5204949,18";"3122702";"4453"
"Dom Silvério";"2014";"FPM";"5613685,14";"3122702";"4453"
"Dom Silvério";"2015";"FPM";"5969119,52";"3122702";"4453"
"Dom Silvério";"2016";"FPM";"6960523,89";"3122702";"4453"
"Dom Silvério";"2017";"FPM";"6752665,67";"3122702";"4453"
"Dom Silvério";"2018";"FPM";"7198123,59";"3122702";"4453"
"Dom Viçoso";"2012";"FPM";"4845568,39";"3122801";"4455"
"Dom Viçoso";"2013";"FPM";"5204949,18";"3122801";"4455"
"Dom Viçoso";"2014";"FPM";"5613685,14";"3122801";"4455"
"Dom Viçoso";"2015";"FPM";"5969119,52";"3122801";"4455"
"Dom Viçoso";"2016";"FPM";"6960523,89";"3122801";"4455"
"Dom Viçoso";"2017";"FPM";"6752665,67";"3122801";"4455"
"Dom Viçoso";"2018";"FPM";"7198123,59";"3122801";"4455"
"Dona Euzébia";"2012";"FPM";"4845568,39";"3122900";"4457"
"Dona Euzébia";"2013";"FPM";"5204949,18";"3122900";"4457"
"Dona Euzébia";"2014";"FPM";"5613685,14";"3122900";"4457"
"Dona Euzébia";"2015";"FPM";"5969119,52";"3122900";"4457"
"Dona Euzébia";"2016";"FPM";"6960523,89";"3122900";"4457"
"Dona Euzébia";"2017";"FPM";"6752665,67";"3122900";"4457"
"Dona Euzébia";"2018";"FPM";"7198123,59";"3122900";"4457"
"Dores de Campos";"2012";"FPM";"4845568,39";"3123007";"4459"
"Dores de Campos";"2013";"FPM";"5204949,18";"3123007";"4459"
"Dores de Campos";"2014";"FPM";"5613685,14";"3123007";"4459"
"Dores de Campos";"2015";"FPM";"5969119,52";"3123007";"4459"
"Dores de Campos";"2016";"FPM";"6960523,89";"3123007";"4459"
"Dores de Campos";"2017";"FPM";"6752665,67";"3123007";"4459"
"Dores de Campos";"2018";"FPM";"7198123,59";"3123007";"4459"
"Dores de Guanhães";"2012";"FPM";"4845568,39";"3123106";"4461"
"Dores de Guanhães";"2013";"FPM";"5204949,18";"3123106";"4461"
"Dores de Guanhães";"2014";"FPM";"5613685,14";"3123106";"4461"
"Dores de Guanhães";"2015";"FPM";"5969119,52";"3123106";"4461"
"Dores de Guanhães";"2016";"FPM";"6960523,89";"3123106";"4461"
"Dores de Guanhães";"2017";"FPM";"6752665,67";"3123106";"4461"
"Dores de Guanhães";"2018";"FPM";"7198123,59";"3123106";"4461"
"Dores do Indaiá";"2012";"FPM";"8075947,06";"3123205";"4463"
"Dores do Indaiá";"2013";"FPM";"8674915,04";"3123205";"4463"
"Dores do Indaiá";"2014";"FPM";"9356141,73";"3123205";"4463"
"Dores do Indaiá";"2015";"FPM";"9948532,32";"3123205";"4463"
"Dores do Indaiá";"2016";"FPM";"11600872,94";"3123205";"4463"
"Dores do Indaiá";"2017";"FPM";"11254442,54";"3123205";"4463"
"Dores do Indaiá";"2018";"FPM";"11996872,50";"3123205";"4463"
"Dores do Turvo";"2012";"FPM";"4845568,39";"3123304";"4465"
"Dores do Turvo";"2013";"FPM";"5204949,18";"3123304";"4465"
"Dores do Turvo";"2014";"FPM";"5613685,14";"3123304";"4465"
"Dores do Turvo";"2015";"FPM";"5969119,52";"3123304";"4465"
"Dores do Turvo";"2016";"FPM";"6960523,89";"3123304";"4465"
"Dores do Turvo";"2017";"FPM";"6752665,67";"3123304";"4465"
"Dores do Turvo";"2018";"FPM";"7198123,59";"3123304";"4465"
"Doresópolis";"2012";"FPM";"4845568,39";"3123403";"4467"
"Doresópolis";"2013";"FPM";"5204949,18";"3123403";"4467"
"Doresópolis";"2014";"FPM";"5613685,14";"3123403";"4467"
"Doresópolis";"2015";"FPM";"5969119,52";"3123403";"4467"
"Doresópolis";"2016";"FPM";"6960523,89";"3123403";"4467"
"Doresópolis";"2017";"FPM";"6752665,67";"3123403";"4467"
"Doresópolis";"2018";"FPM";"7198123,59";"3123403";"4467"
"Douradoquara";"2012";"FPM";"4845568,39";"3123502";"4469"
"Douradoquara";"2013";"FPM";"5204949,18";"3123502";"4469"
"Douradoquara";"2014";"FPM";"5613685,14";"3123502";"4469"
"Douradoquara";"2015";"FPM";"5969119,52";"3123502";"4469"
"Douradoquara";"2016";"FPM";"6960523,89";"3123502";"4469"
"Douradoquara";"2017";"FPM";"6752665,67";"3123502";"4469"
"Douradoquara";"2018";"FPM";"7198123,59";"3123502";"4469"
"Durandé";"2012";"FPM";"4845568,39";"3123528";"2675"
"Durandé";"2013";"FPM";"5204949,18";"3123528";"2675"
"Durandé";"2014";"FPM";"5613685,14";"3123528";"2675"
"Durandé";"2015";"FPM";"5969119,52";"3123528";"2675"
"Durandé";"2016";"FPM";"6960523,89";"3123528";"2675"
"Durandé";"2017";"FPM";"6752665,67";"3123528";"2675"
"Durandé";"2018";"FPM";"7198123,59";"3123528";"2675"
"Elói Mendes";"2012";"FPM";"11306325,75";"3123601";"4471"
"Elói Mendes";"2013";"FPM";"12144880,96";"3123601";"4471"
"Elói Mendes";"2014";"FPM";"13098598,30";"3123601";"4471"
"Elói Mendes";"2015";"FPM";"13927945,12";"3123601";"4471"
"Elói Mendes";"2016";"FPM";"16241222,01";"3123601";"4471"
"Elói Mendes";"2017";"FPM";"15756219,47";"3123601";"4471"
"Elói Mendes";"2018";"FPM";"16795621,42";"3123601";"4471"
"Engenheiro Caldas";"2012";"FPM";"6460757,67";"3123700";"4473"
"Engenheiro Caldas";"2013";"FPM";"6939932,07";"3123700";"4473"
"Engenheiro Caldas";"2014";"FPM";"7484913,48";"3123700";"4473"
"Engenheiro Caldas";"2015";"FPM";"7958825,87";"3123700";"4473"
"Engenheiro Caldas";"2016";"FPM";"9280698,42";"3123700";"4473"
"Engenheiro Caldas";"2017";"FPM";"9003554,12";"3123700";"4473"
"Engenheiro Caldas";"2018";"FPM";"9597498,03";"3123700";"4473"
"Engenheiro Navarro";"2012";"FPM";"4845568,39";"3123809";"4475"
"Engenheiro Navarro";"2013";"FPM";"5204949,18";"3123809";"4475"
"Engenheiro Navarro";"2014";"FPM";"5613685,14";"3123809";"4475"
"Engenheiro Navarro";"2015";"FPM";"5969119,52";"3123809";"4475"
"Engenheiro Navarro";"2016";"FPM";"6960523,89";"3123809";"4475"
"Engenheiro Navarro";"2017";"FPM";"6752665,67";"3123809";"4475"
"Engenheiro Navarro";"2018";"FPM";"7198123,59";"3123809";"4475"
"Entre Folhas";"2012";"FPM";"4845568,39";"3123858";"2663"
"Entre Folhas";"2013";"FPM";"5204949,18";"3123858";"2663"
"Entre Folhas";"2014";"FPM";"5613685,14";"3123858";"2663"
"Entre Folhas";"2015";"FPM";"5969119,52";"3123858";"2663"
"Entre Folhas";"2016";"FPM";"6960523,89";"3123858";"2663"
"Entre Folhas";"2017";"FPM";"6752665,67";"3123858";"2663"
"Entre Folhas";"2018";"FPM";"7198123,59";"3123858";"2663"
"Entre Rios de Minas";"2012";"FPM";"8075947,06";"3123908";"4477"
"Entre Rios de Minas";"2013";"FPM";"8674915,04";"3123908";"4477"
"Entre Rios de Minas";"2014";"FPM";"9356141,73";"3123908";"4477"
"Entre Rios de Minas";"2015";"FPM";"9948532,32";"3123908";"4477"
"Entre Rios de Minas";"2016";"FPM";"11600872,94";"3123908";"4477"
"Entre Rios de Minas";"2017";"FPM";"11254442,54";"3123908";"4477"
"Entre Rios de Minas";"2018";"FPM";"11996872,50";"3123908";"4477"
"Ervália";"2012";"FPM";"9691136,42";"3124005";"4479"
"Ervália";"2013";"FPM";"10409897,99";"3124005";"4479"
"Ervália";"2014";"FPM";"11227370,05";"3124005";"4479"
"Ervália";"2015";"FPM";"11938238,65";"3124005";"4479"
"Ervália";"2016";"FPM";"13921047,47";"3124005";"4479"
"Ervália";"2017";"FPM";"13505330,96";"3124005";"4479"
"Ervália";"2018";"FPM";"14396246,94";"3124005";"4479"
"Esmeraldas";"2012";"FPM";"19382272,42";"3124104";"4481"
"Esmeraldas";"2013";"FPM";"20819795,80";"3124104";"4481"
"Esmeraldas";"2014";"FPM";"22454739,71";"3124104";"4481"
"Esmeraldas";"2015";"FPM";"23876477,04";"3124104";"4481"
"Esmeraldas";"2016";"FPM";"27842094,61";"3124104";"4481"
"Esmeraldas";"2017";"FPM";"27010661,59";"3124104";"4481"
"Esmeraldas";"2018";"FPM";"28792493,60";"3124104";"4481"
"Espera Feliz";"2012";"FPM";"9691136,42";"3124203";"4483"
"Espera Feliz";"2013";"FPM";"10409897,99";"3124203";"4483"
"Espera Feliz";"2014";"FPM";"13098598,30";"3124203";"4483"
"Espera Feliz";"2015";"FPM";"13927945,12";"3124203";"4483"
"Espera Feliz";"2016";"FPM";"16241222,01";"3124203";"4483"
"Espera Feliz";"2017";"FPM";"15756219,47";"3124203";"4483"
"Espera Feliz";"2018";"FPM";"16795621,42";"3124203";"4483"
"Espinosa";"2012";"FPM";"12921515,07";"3124302";"4485"
"Espinosa";"2013";"FPM";"13879863,89";"3124302";"4485"
"Espinosa";"2014";"FPM";"14969826,55";"3124302";"4485"
"Espinosa";"2015";"FPM";"15917651,53";"3124302";"4485"
"Espinosa";"2016";"FPM";"18561396,58";"3124302";"4485"
"Espinosa";"2017";"FPM";"18007107,87";"3124302";"4485"
"Espinosa";"2018";"FPM";"19194995,87";"3124302";"4485"
"Espírito Santo do Dourado";"2012";"FPM";"4845568,39";"3124401";"4487"
"Espírito Santo do Dourado";"2013";"FPM";"5204949,18";"3124401";"4487"
"Espírito Santo do Dourado";"2014";"FPM";"5613685,14";"3124401";"4487"
"Espírito Santo do Dourado";"2015";"FPM";"5969119,52";"3124401";"4487"
"Espírito Santo do Dourado";"2016";"FPM";"6960523,89";"3124401";"4487"
"Espírito Santo do Dourado";"2017";"FPM";"6752665,67";"3124401";"4487"
"Espírito Santo do Dourado";"2018";"FPM";"7198123,59";"3124401";"4487"
"Estiva";"2012";"FPM";"6460757,67";"3124500";"4489"
"Estiva";"2013";"FPM";"6939932,07";"3124500";"4489"
"Estiva";"2014";"FPM";"7484913,48";"3124500";"4489"
"Estiva";"2015";"FPM";"7958825,87";"3124500";"4489"
"Estiva";"2016";"FPM";"9280698,42";"3124500";"4489"
"Estiva";"2017";"FPM";"9003554,12";"3124500";"4489"
"Estiva";"2018";"FPM";"9597498,03";"3124500";"4489"
"Estrela Dalva";"2012";"FPM";"4845568,39";"3124609";"4491"
"Estrela Dalva";"2013";"FPM";"5204949,18";"3124609";"4491"
"Estrela Dalva";"2014";"FPM";"5613685,14";"3124609";"4491"
"Estrela Dalva";"2015";"FPM";"5969119,52";"3124609";"4491"
"Estrela Dalva";"2016";"FPM";"6960523,89";"3124609";"4491"
"Estrela Dalva";"2017";"FPM";"6752665,67";"3124609";"4491"
"Estrela Dalva";"2018";"FPM";"7198123,59";"3124609";"4491"
"Estrela do Indaiá";"2012";"FPM";"4845568,39";"3124708";"4493"
"Estrela do Indaiá";"2013";"FPM";"5204949,18";"3124708";"4493"
"Estrela do Indaiá";"2014";"FPM";"5613685,14";"3124708";"4493"
"Estrela do Indaiá";"2015";"FPM";"5969119,52";"3124708";"4493"
"Estrela do Indaiá";"2016";"FPM";"6960523,89";"3124708";"4493"
"Estrela do Indaiá";"2017";"FPM";"6752665,67";"3124708";"4493"
"Estrela do Indaiá";"2018";"FPM";"7198123,59";"3124708";"4493"
"Estrela do Sul";"2012";"FPM";"4845568,39";"3124807";"4495"
"Estrela do Sul";"2013";"FPM";"5204949,18";"3124807";"4495"
"Estrela do Sul";"2014";"FPM";"5613685,14";"3124807";"4495"
"Estrela do Sul";"2015";"FPM";"5969119,52";"3124807";"4495"
"Estrela do Sul";"2016";"FPM";"6960523,89";"3124807";"4495"
"Estrela do Sul";"2017";"FPM";"6752665,67";"3124807";"4495"
"Estrela do Sul";"2018";"FPM";"7198123,59";"3124807";"4495"
"Eugenópolis";"2012";"FPM";"6460757,67";"3124906";"4497"
"Eugenópolis";"2013";"FPM";"6939932,07";"3124906";"4497"
"Eugenópolis";"2014";"FPM";"7484913,48";"3124906";"4497"
"Eugenópolis";"2015";"FPM";"7958825,87";"3124906";"4497"
"Eugenópolis";"2016";"FPM";"9280698,42";"3124906";"4497"
"Eugenópolis";"2017";"FPM";"9003554,12";"3124906";"4497"
"Eugenópolis";"2018";"FPM";"9597498,03";"3124906";"4497"
"Ewbank da Câmara";"2012";"FPM";"4845568,39";"3125002";"4499"
"Ewbank da Câmara";"2013";"FPM";"5204949,18";"3125002";"4499"
"Ewbank da Câmara";"2014";"FPM";"5613685,14";"3125002";"4499"
"Ewbank da Câmara";"2015";"FPM";"5969119,52";"3125002";"4499"
"Ewbank da Câmara";"2016";"FPM";"6960523,89";"3125002";"4499"
"Ewbank da Câmara";"2017";"FPM";"6752665,67";"3125002";"4499"
"Ewbank da Câmara";"2018";"FPM";"7198123,59";"3125002";"4499"
"Extrema";"2012";"FPM";"11306325,75";"3125101";"4501"
"Extrema";"2013";"FPM";"12144880,96";"3125101";"4501"
"Extrema";"2014";"FPM";"14969826,55";"3125101";"4501"
"Extrema";"2015";"FPM";"15917651,53";"3125101";"4501"
"Extrema";"2016";"FPM";"18561396,58";"3125101";"4501"
"Extrema";"2017";"FPM";"18007107,87";"3125101";"4501"
"Extrema";"2018";"FPM";"19194995,87";"3125101";"4501"
"Fama";"2012";"FPM";"4845568,39";"3125200";"4503"
"Fama";"2013";"FPM";"5204949,18";"3125200";"4503"
"Fama";"2014";"FPM";"5613685,14";"3125200";"4503"
"Fama";"2015";"FPM";"5969119,52";"3125200";"4503"
"Fama";"2016";"FPM";"6960523,89";"3125200";"4503"
"Fama";"2017";"FPM";"6752665,67";"3125200";"4503"
"Fama";"2018";"FPM";"7198123,59";"3125200";"4503"
"Faria Lemos";"2012";"FPM";"4845568,39";"3125309";"4505"
"Faria Lemos";"2013";"FPM";"5204949,18";"3125309";"4505"
"Faria Lemos";"2014";"FPM";"5613685,14";"3125309";"4505"
"Faria Lemos";"2015";"FPM";"5969119,52";"3125309";"4505"
"Faria Lemos";"2016";"FPM";"6960523,89";"3125309";"4505"
"Faria Lemos";"2017";"FPM";"6752665,67";"3125309";"4505"
"Faria Lemos";"2018";"FPM";"7198123,59";"3125309";"4505"
"Felício dos Santos";"2012";"FPM";"4845568,39";"3125408";"4507"
"Felício dos Santos";"2013";"FPM";"5204949,18";"3125408";"4507"
"Felício dos Santos";"2014";"FPM";"5613685,14";"3125408";"4507"
"Felício dos Santos";"2015";"FPM";"5969119,52";"3125408";"4507"
"Felício dos Santos";"2016";"FPM";"6960523,89";"3125408";"4507"
"Felício dos Santos";"2017";"FPM";"6752665,67";"3125408";"4507"
"Felício dos Santos";"2018";"FPM";"7198123,59";"3125408";"4507"
"Felisburgo";"2012";"FPM";"4845568,39";"3125606";"4511"
"Felisburgo";"2013";"FPM";"5204949,18";"3125606";"4511"
"Felisburgo";"2014";"FPM";"5613685,14";"3125606";"4511"
"Felisburgo";"2015";"FPM";"5969119,52";"3125606";"4511"
"Felisburgo";"2016";"FPM";"6960523,89";"3125606";"4511"
"Felisburgo";"2017";"FPM";"6752665,67";"3125606";"4511"
"Felisburgo";"2018";"FPM";"7198123,59";"3125606";"4511"
"Felixlândia";"2012";"FPM";"8075947,06";"3125705";"4513"
"Felixlândia";"2013";"FPM";"8674915,04";"3125705";"4513"
"Felixlândia";"2014";"FPM";"9356141,73";"3125705";"4513"
"Felixlândia";"2015";"FPM";"9948532,32";"3125705";"4513"
"Felixlândia";"2016";"FPM";"11600872,94";"3125705";"4513"
"Felixlândia";"2017";"FPM";"11254442,54";"3125705";"4513"
"Felixlândia";"2018";"FPM";"11996872,50";"3125705";"4513"
"Fernandes Tourinho";"2012";"FPM";"4845568,39";"3125804";"4515"
"Fernandes Tourinho";"2013";"FPM";"5204949,18";"3125804";"4515"
"Fernandes Tourinho";"2014";"FPM";"5613685,14";"3125804";"4515"
"Fernandes Tourinho";"2015";"FPM";"5969119,52";"3125804";"4515"
"Fernandes Tourinho";"2016";"FPM";"6960523,89";"3125804";"4515"
"Fernandes Tourinho";"2017";"FPM";"6752665,67";"3125804";"4515"
"Fernandes Tourinho";"2018";"FPM";"7198123,59";"3125804";"4515"
"Ferros";"2012";"FPM";"6460757,67";"3125903";"4517"
"Ferros";"2013";"FPM";"6939932,07";"3125903";"4517"
"Ferros";"2014";"FPM";"7484913,48";"3125903";"4517"
"Ferros";"2015";"FPM";"7958825,87";"3125903";"4517"
"Ferros";"2016";"FPM";"9280698,42";"3125903";"4517"
"Ferros";"2017";"FPM";"9003554,12";"3125903";"4517"
"Ferros";"2018";"FPM";"9597498,03";"3125903";"4517"
"Fervedouro";"2012";"FPM";"6460757,67";"3125952";"2683"
"Fervedouro";"2013";"FPM";"6939932,07";"3125952";"2683"
"Fervedouro";"2014";"FPM";"7484913,48";"3125952";"2683"
"Fervedouro";"2015";"FPM";"7958825,87";"3125952";"2683"
"Fervedouro";"2016";"FPM";"9280698,42";"3125952";"2683"
"Fervedouro";"2017";"FPM";"9003554,12";"3125952";"2683"
"Fervedouro";"2018";"FPM";"9597498,03";"3125952";"2683"
"Florestal";"2012";"FPM";"4845568,39";"3126000";"4519"
"Florestal";"2013";"FPM";"5204949,18";"3126000";"4519"
"Florestal";"2014";"FPM";"5613685,14";"3126000";"4519"
"Florestal";"2015";"FPM";"5969119,52";"3126000";"4519"
"Florestal";"2016";"FPM";"6960523,89";"3126000";"4519"
"Florestal";"2017";"FPM";"6752665,67";"3126000";"4519"
"Florestal";"2018";"FPM";"7198123,59";"3126000";"4519"
"Formiga";"2012";"FPM";"19382272,42";"3126109";"4521"
"Formiga";"2013";"FPM";"20819795,80";"3126109";"4521"
"Formiga";"2014";"FPM";"22454739,71";"3126109";"4521"
"Formiga";"2015";"FPM";"23876477,04";"3126109";"4521"
"Formiga";"2016";"FPM";"27842094,61";"3126109";"4521"
"Formiga";"2017";"FPM";"27010661,59";"3126109";"4521"
"Formiga";"2018";"FPM";"28792493,60";"3126109";"4521"
"Formoso";"2012";"FPM";"4845568,39";"3126208";"4523"
"Formoso";"2013";"FPM";"5204949,18";"3126208";"4523"
"Formoso";"2014";"FPM";"5613685,14";"3126208";"4523"
"Formoso";"2015";"FPM";"5969119,52";"3126208";"4523"
"Formoso";"2016";"FPM";"6960523,89";"3126208";"4523"
"Formoso";"2017";"FPM";"6752665,67";"3126208";"4523"
"Formoso";"2018";"FPM";"7198123,59";"3126208";"4523"
"Fortaleza de Minas";"2012";"FPM";"4845568,39";"3126307";"4525"
"Fortaleza de Minas";"2013";"FPM";"5204949,18";"3126307";"4525"
"Fortaleza de Minas";"2014";"FPM";"5613685,14";"3126307";"4525"
"Fortaleza de Minas";"2015";"FPM";"5969119,52";"3126307";"4525"
"Fortaleza de Minas";"2016";"FPM";"6960523,89";"3126307";"4525"
"Fortaleza de Minas";"2017";"FPM";"6752665,67";"3126307";"4525"
"Fortaleza de Minas";"2018";"FPM";"7198123,59";"3126307";"4525"
"Fortuna de Minas";"2012";"FPM";"4845568,39";"3126406";"4527"
"Fortuna de Minas";"2013";"FPM";"5204949,18";"3126406";"4527"
"Fortuna de Minas";"2014";"FPM";"5613685,14";"3126406";"4527"
"Fortuna de Minas";"2015";"FPM";"5969119,52";"3126406";"4527"
"Fortuna de Minas";"2016";"FPM";"6960523,89";"3126406";"4527"
"Fortuna de Minas";"2017";"FPM";"6752665,67";"3126406";"4527"
"Fortuna de Minas";"2018";"FPM";"7198123,59";"3126406";"4527"
"Francisco Badaró";"2012";"FPM";"6460757,67";"3126505";"4529"
"Francisco Badaró";"2013";"FPM";"6939932,07";"3126505";"4529"
"Francisco Badaró";"2014";"FPM";"7484913,48";"3126505";"4529"
"Francisco Badaró";"2015";"FPM";"7958825,87";"3126505";"4529"
"Francisco Badaró";"2016";"FPM";"9280698,42";"3126505";"4529"
"Francisco Badaró";"2017";"FPM";"9003554,12";"3126505";"4529"
"Francisco Badaró";"2018";"FPM";"9597498,03";"3126505";"4529"
"Francisco Dumont";"2012";"FPM";"4845568,39";"3126604";"4531"
"Francisco Dumont";"2013";"FPM";"5204949,18";"3126604";"4531"
"Francisco Dumont";"2014";"FPM";"5613685,14";"3126604";"4531"
"Francisco Dumont";"2015";"FPM";"5969119,52";"3126604";"4531"
"Francisco Dumont";"2016";"FPM";"6960523,89";"3126604";"4531"
"Francisco Dumont";"2017";"FPM";"6752665,67";"3126604";"4531"
"Francisco Dumont";"2018";"FPM";"7198123,59";"3126604";"4531"
"Francisco Sá";"2012";"FPM";"11306325,75";"3126703";"4533"
"Francisco Sá";"2013";"FPM";"12144880,96";"3126703";"4533"
"Francisco Sá";"2014";"FPM";"13098598,30";"3126703";"4533"
"Francisco Sá";"2015";"FPM";"13927945,12";"3126703";"4533"
"Francisco Sá";"2016";"FPM";"16241222,01";"3126703";"4533"
"Francisco Sá";"2017";"FPM";"15756219,47";"3126703";"4533"
"Francisco Sá";"2018";"FPM";"16795621,42";"3126703";"4533"
"Franciscópolis";"2012";"FPM";"4845568,39";"3126752";"608"
"Franciscópolis";"2013";"FPM";"5204949,18";"3126752";"608"
"Franciscópolis";"2014";"FPM";"5613685,14";"3126752";"608"
"Franciscópolis";"2015";"FPM";"5969119,52";"3126752";"608"
"Franciscópolis";"2016";"FPM";"6960523,89";"3126752";"608"
"Franciscópolis";"2017";"FPM";"6752665,67";"3126752";"608"
"Franciscópolis";"2018";"FPM";"7198123,59";"3126752";"608"
"Frei Gaspar";"2012";"FPM";"4845568,39";"3126802";"4535"
"Frei Gaspar";"2013";"FPM";"5204949,18";"3126802";"4535"
"Frei Gaspar";"2014";"FPM";"5613685,14";"3126802";"4535"
"Frei Gaspar";"2015";"FPM";"5969119,52";"3126802";"4535"
