codibge,UF,own_2011,own_2012,own_2013,own_2014,own_2015,own_2016,own_2017,own_2018,own_2019
320290,ES,960466.17,1017688.37,1161117.42,2097333.85,1298618.21,1444471.42,1232226.83,1425584.47,1312137.24
320300,ES,2147799.87,2278022.39,2040120.24,2405829.82,2641945.48,2497843.47,2501601.05,2529962.99,2402557.84
320305,ES,6078699.70,6498104.55,6160523.75,5546501.51,6425623.69,18574057.76,4824385.12,6274576.82,5906365.48
320310,ES,2441209.02,3881916.05,1613262.87,1869643.55,1341914.53,1101546.18,1212789.54,1218494.11,1254925.31
320313,ES,2537841.29,2439156.31,2598655.79,3048558.54,2631627.38,2100484.84,2429362.07,3570249.53,3245286.57
320316,ES,1351423.11,1176968.89,1318334.47,1147067.42,872499.97,739369.50,546994.68,838516.41,1302799.19
320320,ES,62772933.93,83705238.19,72264647.36,68490254.76,73122983.86,56382362.26,70964422.03,65131672.29,70745214.42
320330,ES,1632369.30,1133582.09,1252932.41,1495298.62,1108327.67,1258348.51,1261968.89,1361169.36,1526132.99
320332,ES,7273408.22,10065308.61,7620766.10,8259268.07,12959237.54,8475067.64,9360800.16,7955233.39,10415240.76
320334,ES,2240229.01,2619579.47,2888861.63,3391094.87,3125582.70,3110322.80,3448808.07,5504198.36,4547483.19
320335,ES,927425.11,843242.64,793749.95,1172321.14,1204690.31,1083285.14,1112978.61,1149840.71,1038102.87
320340,ES,1556379.53,1916613.58,2131900.78,3677669.34,3230616.83,3049153.22,2827706.84,2998324.78,3723224.53
320350,ES,2705587.15,2594146.61,2994975.88,2700756.86,3523098.53,3365772.05,2948838.39,2569760.97,3433193.97
320360,ES,949342.87,903338.81,747017.28,1392952.04,1080501.67,739388.73,597125.56,741213.64,582552.04
320370,ES,2246214.21,2198412.90,2234193.96,2146789.06,2224264.83,1981351.19,1928444.46,1952761.30,2009923.70
320380,ES,1410859.92,1524447.82,1401374.27,1925547.21,1426773.47,1491207.50,1152771.38,1335177.57,1412701.15
320390,ES,6660878.84,7173860.09,8450762.02,9047211.72,8295621.50,7264529.78,7508148.74,7220846.95,7885874.65
320400,ES,1297142.45,1283144.64,1286104.04,2484707.20,1941863.65,1267949.57,1637450.86,2081556.04,1977085.70
320405,ES,1703441.42,3046385.75,2421196.47,3161808.23,3130363.16,2608549.71,2618077.36,2756197.50,3208150.99
320410,ES,3242438.79,2919339.99,3346950.23,3561712.35,3127594.23,3028894.20,4466268.74,4890334.69,4160492.68
320420,ES,8278528.82,6664393.87,7127288.37,12095253.82,11442346.59,5553399.66,4918745.17,5005075.99,5829463.26
320425,ES,662435.07,763225.76,465179.19,580969.23,443311.79,412174.44,446354.92,539131.02,809959.66
320430,ES,5073134.78,3303325.97,2111583.77,3208411.84,3847960.45,8158574.65,7186914.68,10420566.91,6063033.99
320435,ES,1849937.85,1586091.13,1183785.54,1283349.79,1603966.47,1390707.48,1263766.03,1481688.44,1247461.81
320440,ES,1134261.04,2556966.37,1423226.16,1634657.80,2040562.25,1784110.67,1431109.63,2163799.30,4228888.29
320450,ES,1013473.56,1433361.16,1636598.14,1774811.41,1751585.92,990070.63,940937.88,946335.01,1333018.66
320455,ES,3355427.98,3577732.26,4890115.91,4243219.94,4075131.58,3672121.86,3802767.18,4524565.52,5620833.15
320460,ES,3766355.42,4251105.65,4276551.70,4644481.88,4751459.53,4290469.91,4465859.84,4003898.06,4459755.22
320465,ES,1028983.66,958206.89,1607696.82,1845011.52,1034479.87,914310.56,1042390.74,1321300.31,1173720.06
320470,ES,3231215.21,3913115.51,4079695.68,4876970.03,4311687.05,3561996.62,3534866.37,3672664.11,4000805.97
320480,ES,1230964.11,1386202.58,1125956.63,1353784.32,1450451.75,1144460.07,1337713.33,1567799.64,2132105.09
320490,ES,29648855.71,38603055.43,38411513.62,39306615.01,36729186.22,33260946.30,32563693.21,31827982.28,31523767.83
320495,ES,1333447.59,1427212.95,1439660.21,1254819.51,779166.48,681931.74,740937.23,749002.90,980844.72
320500,ES,265149152.91,265657665.76,255804201.73,305711443.82,249447835.64,239948284.18,243598800.50,257982093.89,306958567.60
320501,ES,1585048.45,2223853.69,2685172.29,2317505.77,2514245.56,2134199.94,1609521.49,1959081.53,2126313.28
320503,ES,2184147.12,2600964.34,2684313.13,2776628.75,2052975.86,1846072.82,1973248.31,2185414.83,2370370.51
320506,ES,3068133.73,3678894.35,3831781.22,4363166.76,3991085.25,4364873.68,4201381.60,4513581.36,4885434.79
320510,ES,19873353.91,24610394.25,22981985.68,24831981.26,19687076.11,19273199.72,18728673.61,21174322.02,30945599.87
320515,ES,624496.89,724748.46,699157.90,917880.10,840314.09,1035167.66,594875.45,509473.42,745841.69
320517,ES,1131150.63,1378900.67,1313252.93,3070295.61,1750137.12,1261346.82,735140.30,1110480.96,1107879.45
320520,ES,255232621.60,277925962.64,308983922.76,299007107.74,293215502.68,271305737.88,271890621.96,269128291.49,271533344.80
320530,ES,655338124.44,702480174.48,653473109.24,710252166.26,621728414.61,572588845.89,589170128.60,584342608.35,600733532.01
330010,RJ,207954549.39,234145510.35,199271480.79,195695796.28,199421802.62,177377776.95,184144857.67,161727425.79,180799779.90
330015,RJ,1409835.29,1061779.85,1293510.99,1654176.85,1214958.83,1289901.92,901272.62,108249.75,1153356.31
330020,RJ,51301172.14,55185012.70,63137577.47,52552279.22,52769889.67,56807227.18,54638425.65,60762772.92,64789837.90
330022,RJ,6106590.79,6372804.79,5986200.76,6301380.76,6233395.90,5424609.62,5586931.92,5335965.66,5264713.04
330023,RJ,42713557.71,46667660.81,43880402.77,42153947.09,46831526.23,50457026.47,58630357.07,48495680.01,53052346.82
330025,RJ,15120099.22,22666299.82,19151338.83,17173261.90,16352986.69,12514318.65,13575047.53,16274963.42,15438535.85
330030,RJ,26040953.07,32739210.15,28414385.11,27129484.45,26101222.73,20779532.66,18997914.61,24810729.23,20929212.49
330040,RJ,60919847.71,57365864.63,60150335.02,59817152.51,59666019.18,53217188.67,55740178.13,63508833.50,2937495.89
330045,RJ,61971500.12,59501389.26,65912178.74,69122000.01,64406320.29,49800037.24,47741964.29,53013625.61,54277532.41
330050,RJ,6896805.01,6037188.94,4476725.60,5618036.92,6082654.64,5247212.77,5690273.09,5258748.52,5712583.44
330060,RJ,5558584.87,6807405.76,6504049.88,7965175.42,8092257.07,7502165.26,6649865.08,6629081.44,7279455.45
330070,RJ,103674950.66,110129745.53,118160771.92,121848288.77,135694366.98,125499893.11,131465542.95,120073590.96,117463567.22
330080,RJ,20341402.03,15683716.97,14954120.94,17850181.61,13169761.75,9798685.05,10332369.54,11681840.75,10997752.27
330090,RJ,1097056.73,1216393.09,1110654.69,921678.08,1149950.35,1577575.34,1697881.51,1463754.78,998560.34
330093,RJ,3066466.18,3629016.75,3847730.62,3476188.65,2568999.74,1735294.53,2062938.07,2049341.01,2071346.41
330095,RJ,3985402.34,3431940.00,2861555.03,2578647.23,2011550.72,2303494.44,2500074.09,2319823.52,1942382.06
330100,RJ,204703912.89,222082028.26,244528149.95,236932786.42,193665610.42,180503711.75,193523083.71,84906433.44,170241955.06
330110,RJ,5643849.78,6055747.66,5904579.35,7072767.55,5988593.25,4402599.86,4230801.11,4284136.02,4983609.31
330115,RJ,1719382.03,2170956.91,1357438.56,3250593.84,2226719.61,1813640.46,1000973.14,1903589.18,1105226.56
330120,RJ,2105847.71,2410547.93,2726785.98,2500637.39,2125896.95,1789591.12,2087918.40,2539374.84,3934261.12
330130,RJ,10859721.75,12178773.98,14810644.48,17645026.14,16948856.45,12890212.78,10677162.21,10888435.39,11656132.81
330140,RJ,2727585.46,2803046.88,2806106.85,2727938.65,2378800.82,2018448.32,1898436.45,1973823.43,2690301.98
330150,RJ,5026569.64,4955223.05,5894978.32,5407337.43,4746615.66,4695109.80,4034743.17,4671014.07,5420347.40
330160,RJ,1334989.48,1599222.70,1406334.02,1442891.39,1455831.55,1309990.07,1412938.28,1730600.76,1668422.22
330170,RJ,467553918.40,449959890.57,461275427.03,434504543.13,441900308.50,401510431.25,369671869.24,391942343.93,410071717.14
330180,RJ,1416333.37,1740969.77,1653163.14,1733492.50,1605774.40,1792447.75,1887578.48,1933267.75,1982172.18
330185,RJ,14777074.80,12874905.40,12290484.55,14000829.92,16967153.34,17438858.48,17462974.63,16268720.13,17212460.39
330187,RJ,13407535.98,13098646.19,14071501.49,17526217.87,14798537.06,12213924.68,15106448.58,14686132.53,13937956.70
330190,RJ,176410613.01,307640197.54,433240967.22,396041279.04,222341492.69,80220939.99,72998321.88,82183519.21,107884341.50
330200,RJ,345858184.76,381976885.76,263881432.00,334755083.07,241037812.64,171275359.49,154008061.60,179832541.43,164870641.50
330205,RJ,1921715.57,2013703.46,1884632.91,2351546.79,2086047.05,1746372.91,1877560.30,1465452.70,1570131.22
330210,RJ,2989332.62,2702077.14,3133506.09,3272556.76,3744526.42,3628725.04,3311237.50,3868153.71,4002981.56
330220,RJ,31110648.85,27905603.79,31829234.70,33383120.70,28593016.65,29800619.74,31659034.06,35218271.82,41214421.98
330225,RJ,28303047.44,32124960.84,28442927.56,28429492.26,28109277.34,26360717.87,26351359.75,34236610.49,36102966.97
330227,RJ,8187653.98,9771501.34,13263965.85,13358284.24,8835165.08,9697075.48,7742251.77,7472032.70,7419232.29
330230,RJ,413473.11,729551.82,667426.41,638716.96,594401.60,276223.37,288175.74,306089.89,419550.95
330240,RJ,644060002.83,800775074.18,830942900.25,833602728.37,980021366.65,765196204.30,647698478.90,643981927.45,675856416.17
330245,RJ,1772331.38,1595632.22,1632364.66,1387637.13,1500374.85,1129563.69,1400998.11,1352542.44,1473691.88
330250,RJ,39471674.92,32714789.74,44117290.38,53792250.87,49545908.15,44002394.22,41009824.42,47883319.50,39915717.91
330260,RJ,73344869.64,69719431.49,77865067.81,78490198.31,58368867.82,49230363.82,62009124.75,47457836.73,50865344.82
330270,RJ,71052563.24,82205886.87,93559765.42,112241936.12,99967482.15,89657494.22,97286729.67,111450875.46,131327528.06
330280,RJ,2251854.82,2277636.41,2684094.90,3146290.86,2580378.62,2519044.71,2683878.73,2099325.71,2639098.46
330285,RJ,27045804.59,32238690.83,37966810.24,34512698.11,31870921.52,29206364.19,26913721.23,21859187.34,29901541.77
330290,RJ,9699668.99,10498985.53,10850602.43,12398566.93,12067698.30,9122705.62,8659756.92,4953664.62,7670975.26
330300,RJ,2836939.30,2734655.50,2705588.12,3118784.56,3374306.43,3950328.71,3392515.04,4166959.23,4814494.45
330310,RJ,3117563.54,3233629.74,4230016.42,6838311.97,1847746.63,1647563.14,1782052.28,1888819.90,2066989.48
330320,RJ,32727612.12,34076927.56,33827544.52,34807278.53,33770848.11,31263415.69,34843215.41,39733923.41,22707498.84
330330,RJ,748758892.93,809342194.83,894119484.71,872690103.58,830051897.42,769354700.70,812112316.79,771270101.28,511404272.90
330340,RJ,60115337.06,68889801.03,68107576.06,76064768.36,80495942.74,62353500.18,70721569.58,74380455.33,82486343.93
330350,RJ,189523285.88,181103492.33,201568061.00,227317181.21,207622341.88,196202036.69,208772732.42,214600353.94,229347486.56
330360,RJ,12055337.79,11323778.54,8086663.93,8950411.40,6987772.57,6356233.25,8303417.51,20233241.18,19256267.62
330370,RJ,9708554.10,9724867.39,10587525.05,11300863.93,10648755.88,9632963.60,9710035.79,10616834.94,11725849.45
330380,RJ,23530223.08,26873590.83,26156561.81,35387764.15,30963527.64,29565858.89,28167865.61,27084326.08,26258244.39
330385,RJ,4823332.65,5505377.36,5424451.34,6045850.72,7161524.95,5623992.29,6965653.13,6683469.09,6501049.81
330390,RJ,191919984.20,226457995.30,195019975.58,241441280.09,221654699.89,210743453.92,213847468.62,217883187.33,137826430.54
330395,RJ,3861513.23,4715736.98,3761446.08,3737877.92,3910801.12,3373414.75,3538640.43,4094473.77,4068815.41
330400,RJ,21254757.26,22527793.75,20892187.52,20813171.30,22392023.57,21467275.99,24412916.02,21440507.44,29670157.11
330410,RJ,4052066.22,3830121.61,3379097.99,4381910.57,1691328.44,1622326.98,1961580.23,2353585.77,2873941.36
330411,RJ,14852327.52,14545723.09,14759111.47,13274665.65,9571162.86,8594037.48,10478101.18,13922003.00,13481993.29
330412,RJ,2536171.92,2709912.29,2619405.18,2291718.23,1778604.28,1587376.90,2140945.77,742532.65,740582.23
330414,RJ,26940059.16,37588190.48,36663412.88,41288410.50,36236918.76,26694800.41,23809892.90,25702333.82,25777739.93
330415,RJ,11033312.45,10688758.15,6248971.69,9243263.04,4341556.31,3519422.34,3318271.47,3992403.58,4223061.63
330420,RJ,83764690.59,91617930.56,95039488.11,94323070.88,81816571.08,75366773.11,77264462.26,86084797.00,98878080.96
330430,RJ,34049427.87,34836277.03,30589480.61,35173973.05,31082321.78,27142218.42,25428317.65,26603386.73,25990681.20
330440,RJ,5081557.55,3209560.67,2676860.91,2761264.52,2700570.47,2392865.48,2127175.02,2349102.95,1040837.71
330450,RJ,3533792.01,2375160.66,2859673.97,2131701.57,1737437.37,1353764.01,1664649.36,1461689.63,2054563.02
330452,RJ,90736813.33,119478906.48,125756092.61,144122913.07,154743105.89,117075109.40,102947261.38,112432267.26,106007874.05
330455,RJ,10219519741.58,10998610396.57,12483472931.18,11884244686.01,11537922239.72,10674379187.79,10003681887.48,10362520273.41,11169549548.55
330460,RJ,2024020.07,1943560.38,1559107.79,1763759.02,1275015.70,1334657.37,946572.68,1150028.73,1165447.52
330470,RJ,9438929.95,8139720.01,8297688.84,8440595.87,9570081.00,9654501.29,8879359.89,10666822.58,10037549.32
330475,RJ,5069981.04,4904667.51,6575278.48,6717556.47,5931997.66,4424553.48,5327595.32,4864097.52,5409612.90
330480,RJ,3854831.57,5029804.15,5028438.98,4791398.24,4248196.13,4125585.42,4014586.64,4354663.47,4156448.08
330490,RJ,182803152.47,270189066.14,207047181.98,239384129.26,189729811.06,154004944.70,164352192.47,173326337.72,218467246.23
330500,RJ,27024544.92,58395286.63,93726286.75,92888271.00,81049292.79,56510561.83,51956668.68,54477925.79,92465084.18
330510,RJ,97580799.04,99634749.58,98377275.11,89895348.27,89865874.69,86743400.77,77164537.57,85943033.96,92289798.74
330513,RJ,601413.98,770558.34,793078.36,1658865.46,1432631.33,1993974.88,584792.16,773676.39,992748.30
330515,RJ,2422312.92,2457948.55,3058181.85,3560643.03,3333542.21,3073099.25,3471620.10,4195452.22,4442297.54
330520,RJ,23703737.74,26793496.26,29775612.60,36605036.87,35445982.40,31797414.35,33598822.22,32811761.85,35451850.47
330530,RJ,1886884.21,918246.49,930541.20,1053388.55,2008445.90,2777734.51,2763342.24,689734.82,706123.22
330540,RJ,13120660.98,13603247.65,11368756.96,10502694.06,7842781.41,7650930.34,8497425.28,10136664.61,8472110.95
330550,RJ,50427182.77,53814075.03,55611463.38,57447864.94,52010529.65,51447679.14,58137446.30,57364296.26,57115899.47
330555,RJ,33630795.24,37642762.39,47570938.74,46167288.29,42183414.43,19869581.56,20493858.16,21459283.06,30547850.18
330560,RJ,7016782.23,6274149.37,6494592.58,10288096.89,10872063.73,9431348.10,8054396.41,8399917.70,8048920.18
330570,RJ,1785528.41,1431155.75,1857535.27,1962847.71,1425153.81,1144283.97,1542040.85,1662370.71,1986442.03
330575,RJ,6396581.34,5235660.68,6511267.12,7374200.01,5953743.68,5900065.75,5406987.47,5123858.55,2637509.10
330580,RJ,88726931.66,90036436.41,100925979.48,103617373.23,98833836.51,86196789.44,97215752.80,129871178.50,115582696.46
330590,RJ,1378200.51,1357520.23,958496.49,865821.61,1045601.99,880302.84,1304263.10,924550.50,1323442.51
330600,RJ,31386330.48,34493993.03,34378923.23,36007498.63,32952483.88,33778119.11,34573277.25,16564319.19,24754425.64
330610,RJ,13448587.20,13691803.37,13039996.70,18419595.02,17005743.91,17054016.31,20104908.01,19502592.85,18455722.42
330615,RJ,345388.87,512141.75,558915.36,565049.92,563384.57,631484.65,756919.49,774136.24,792380.03
330620,RJ,9178588.09,7528600.06,7728133.27,9374447.84,8062195.43,7402367.09,8156341.86,10777609.16,10289564.95
330630,RJ,200375189.89,215097482.55,195220491.52,191270931.45,192744283.55,183117032.13,216569836.58,193871192.92,102444793.32
350010,SP,13240824.15,8621090.28,14198144.81,14338514.53,13471214.65,13525525.74,15716880.60,16512334.78,18677937.27
350020,SP,636940.56,614593.48,1246432.26,1190133.58,1498462.87,667550.08,1827743.95,1558684.34,1337280.91
350030,SP,9013640.75,9102958.76,11745926.75,13928994.50,11041137.60,10299698.95,10618616.19,10436319.23,9906561.15
350040,SP,4004249.20,3433093.45,3479848.27,3638980.21,3585597.71,3125087.45,3476348.64,3532488.21,4257118.37
350050,SP,22197168.58,21742523.04,23162066.13,23562822.15,22808217.72,21601755.11,23643560.24,24924363.10,27532249.16
350055,SP,9231147.24,8988986.27,9355665.55,9340812.10,10092600.28,8185102.57,8989740.00,10756410.28,12415254.78
350060,SP,7717887.69,6817491.21,6604378.29,6723675.76,7571232.33,6673014.36,5890820.78,6733225.25,9809512.45
350070,SP,9238080.66,9147028.58,8722073.44,9137303.55,8056494.93,8702903.07,8458748.15,8783369.65,10021905.97
350075,SP,1903315.41,1924551.14,4119400.66,5618465.24,2616901.72,1805309.80,1829724.00,1915484.43,2143272.42
350080,SP,628362.06,440790.93,594463.61,819513.13,512883.66,597087.87,683297.10,656743.57,974343.27
350090,SP,567066.75,582464.38,423763.51,430314.26,796992.74,547188.97,951942.71,574965.19,5824096.64
350100,SP,4539375.37,4402249.86,5858193.15,5712092.44,4993803.37,4913145.76,6046751.88,6906236.81,6920710.30
350110,SP,788261.85,854113.92,597443.09,876260.48,1359629.33,2203213.41,1162249.74,970983.86,929373.10
350115,SP,6152752.32,5823350.55,6382470.47,10559612.63,9691728.17,7787127.37,7161193.05,7656800.95,8739379.60
350120,SP,794409.11,950693.62,905296.76,956834.04,900910.15,845473.85,1280978.40,1461382.57,1347629.05
350130,SP,4821640.85,5494010.13,5223934.49,5891995.20,5755096.83,5006115.38,5833577.01,5929571.31,5943872.63
350140,SP,428097.20,302287.24,367157.70,504050.64,514747.86,814988.26,820427.96,591983.05,690318.49
350150,SP,439595.67,486350.07,444756.99,400467.20,409967.51,411201.49,304577.88,390246.18,795961.92
350160,SP,179771490.26,169343610.58,176887253.09,177859752.67,161885218.52,157826125.33,211558570.05,203164560.97,213023920.73
350170,SP,6494794.13,7269329.51,8084975.12,7495275.45,7127625.69,9239674.74,9690495.47,9955547.84,11297632.93
350180,SP,1030610.64,1166321.11,1340336.44,1149332.01,1568462.45,1075658.20,1050852.80,1082975.39,855388.47
350190,SP,37554069.06,41298425.47,43373956.29,48241779.60,45282703.55,50315300.64,49689081.70,49189428.29,56785519.88
350200,SP,2057053.53,2420085.02,3042090.27,3347702.97,2683283.87,2945623.40,2668866.13,2873147.41,3168791.48
350210,SP,22118886.52,18974799.34,25463460.12,23322034.07,21685780.50,21109214.53,24136955.05,26101562.10,28743734.26
350220,SP,4504187.08,4134426.99,5275631.98,5305131.93,5436928.40,3304497.51,4314276.76,5386917.92,9421261.98
350230,SP,4860312.57,2835419.66,4192684.17,3325119.12,4329842.28,2042590.65,2305649.04,3781411.34,5601240.74
350240,SP,653389.05,489804.27,534699.86,587977.86,598780.04,764357.43,785267.32,652155.69,755199.55
350250,SP,17188221.27,20155383.79,22651948.08,21700523.22,19618109.01,20266982.02,20015968.66,20786037.81,22978543.90
350260,SP,469685.44,520252.40,474904.29,545663.21,495588.33,523873.58,743505.05,578199.26,788279.20
350270,SP,3746380.66,4478824.51,6748763.46,3992385.13,3420625.37,6462522.81,6752519.45,4827674.29,3967030.95
350275,SP,17130005.32,19982688.22,18238945.86,19849567.64,22439061.38,23631331.08,22674524.12,20807272.45,28057071.31
350280,SP,108617438.48,110666790.95,117492546.54,116101765.80,118265135.42,109901090.45,118361511.87,118841983.56,125159497.18
350290,SP,17596650.70,21716565.60,21986663.87,21330548.39,19210453.01,18494313.14,20852936.64,19473042.47,16238947.97
350300,SP,2702934.03,3098170.70,3433052.23,3671643.48,2696412.76,2584406.34,3042409.90,2694981.25,2084064.94
350310,SP,1789674.19,2265773.18,2557783.32,3112276.46,3595457.05,2817799.28,4740875.05,5728692.16,6589291.54
350315,SP,2149790.15,2608119.18,437440.84,387404.20,640708.12,598541.04,451035.36,370912.81,621965.93
350320,SP,155560696.52,156947180.86,161313780.76,159509329.74,156912115.80,159992597.65,169688879.71,185077724.75,193987428.94
350330,SP,74680396.48,81108339.79,85169323.56,93313857.69,99912084.15,94116326.84,95871579.48,105035696.23,116446625.05
350335,SP,193486.44,191932.41,138582.47,167058.09,235845.29,397045.34,420886.04,196977.25,201556.32
350340,SP,2515286.30,1983848.69,3660658.00,2448296.72,2278676.30,1939946.69,1955774.08,2204461.75,2028364.02
350350,SP,509389.99,644291.92,404823.72,382633.24,556458.91,1070608.48,671302.58,767195.21,530316.60
350360,SP,1019206.53,1188219.66,1563555.20,1591956.87,922674.52,830404.87,781997.53,1042480.60,1439323.02
350370,SP,2596867.84,2701793.43,3096088.95,1982450.72,1264934.81,1393189.53,1369750.39,1700798.95,1653140.74
350380,SP,18671673.42,19470492.59,20222726.42,19622440.57,17633228.42,18037449.20,20071717.54,19795962.35,20890984.64
350390,SP,72367049.32,73175207.74,74045628.89,78864165.43,77202409.54,72983538.88,72460757.94,74679075.86,85624830.87
350395,SP,337498.26,594333.88,245780.44,164756.92,182220.57,125770.24,132874.43,158261.87,151544.39
350400,SP,43876480.58,46925728.30,52350026.83,58414534.41,55691766.00,52876252.18,64968148.52,62009519.66,39626206.21
350410,SP,130260500.84,117772274.29,142011191.89,170129955.80,160231581.69,155714772.99,170190118.95,185271246.85,200232263.20
350420,SP,3403817.62,3597797.18,3401312.07,3965480.12,3408635.67,5253928.64,6416658.79,4182842.98,5488961.34
350430,SP,1787014.91,1505833.06,1925674.00,1651928.01,1850545.03,1957552.43,1550485.04,1905261.80,2126857.09
350440,SP,1911569.66,1928535.31,2389352.78,2468554.94,2153342.91,2084519.62,3442001.13,3394149.72,3672931.96
350450,SP,42944346.94,42958238.28,45181525.39,54146576.82,49886162.62,51714269.76,61368956.72,57473251.10,62270058.39
350460,SP,5867899.03,5559621.80,6632178.91,7901217.30,8589929.78,8176395.21,9010801.02,9719975.87,11503611.89
350470,SP,175264.35,236926.43,470973.45,202638.04,167290.95,243442.43,167409.44,380962.27,275739.70
350480,SP,1502789.01,1769426.22,1586253.44,1661908.05,1791874.16,2017324.51,1984505.29,2557125.34,2699878.73
350490,SP,2680176.47,2338498.99,2308670.29,4415683.63,2893591.41,3506704.52,3528148.12,3016308.03,3026292.52
350500,SP,356500.11,374881.00,364309.43,391209.56,403088.56,454245.55,400716.67,250658.19,538815.08
350510,SP,1063216.33,1458208.49,1144970.70,1169134.97,874370.72,889671.60,865308.04,1067476.08,1288653.61
350520,SP,9430339.64,11035812.84,11176651.60,13195465.22,11487958.90,10678438.71,13158020.20,12841974.88,13318838.12
350530,SP,16263025.00,16555873.35,16846163.34,15086317.96,14433894.52,14632347.47,16953021.99,19460152.80,20770588.89
350535,SP,331221.81,295699.49,246179.21,496239.84,264348.39,250175.73,442379.58,558340.82,724128.66
350540,SP,5121631.49,4836665.11,3922287.63,3823630.37,3335823.27,3273991.76,4593191.31,4229183.10,4030447.66
350550,SP,67556826.14,68769186.53,81693273.56,87880517.42,87895508.66,80373678.61,84999010.84,97247970.45,108438306.82
350560,SP,3037279.88,2966560.12,3802593.95,5078326.44,3703170.00,3623284.90,5185802.26,6151323.50,6393602.05
350570,SP,1005238261.05,1084090428.86,1131227022.48,1119873006.11,1134082410.13,1136154649.93,1290145476.71,1504289024.54,1622392308.03
350580,SP,3355908.91,3915997.22,3809187.88,4247343.10,3949736.23,4099596.20,4273669.14,4860003.32,5249244.89
350590,SP,19797543.90,21023858.40,22755024.54,21895114.79,20610143.36,20762772.43,21427582.13,22671903.56,24989149.83
350600,SP,240762262.18,265918362.93,262107569.82,270188931.45,266708587.98,260439591.49,265519537.94,295255339.71,311570236.16
350610,SP,29941531.40,32454579.01,38788381.08,36191575.49,39334490.38,35123580.38,39921148.22,40796996.03,41405695.26
350620,SP,1276419.27,1791730.02,1970881.77,1323599.31,953942.71,955365.49,934179.57,877905.65,1619073.81
350630,SP,2043024.84,3150355.14,3079822.44,2995530.10,2733485.62,2435517.94,2804104.94,2978711.60,3171028.97
350635,SP,144040524.87,146988769.29,155652748.50,161086096.03,158645474.46,153150223.97,163103683.26,157573865.28,167804512.14
350640,SP,1696983.39,1864925.62,2184071.65,3379887.14,2150508.27,1979968.81,1959230.76,2419947.95,2341435.07
350650,SP,51520717.67,54498493.61,56781040.73,56146251.60,53563944.81,58405697.58,67359520.88,65358439.85,70303245.55
350660,SP,3199511.51,3959047.16,4885811.68,3808321.36,4725107.96,4748029.78,5122794.69,5069588.64,6100976.89
350670,SP,2829602.64,4029955.65,3080978.32,3326228.61,1840945.12,3420236.12,2229273.57,2959926.13,6604187.09
350680,SP,5090961.89,4545374.75,5355630.65,3910450.72,4451195.98,6841661.98,3668636.75,5123321.06,3571859.22
350690,SP,4743626.07,5346361.22,5472569.65,5646294.44,4859350.25,4686581.66,4694472.27,5134698.30,2811176.15
350700,SP,29355312.11,22462913.00,22712352.06,37973641.74,32012845.21,28794440.90,31148836.70,34918653.73,22679607.78
350710,SP,5448148.30,8539151.85,9750407.83,13762595.17,13389368.67,13471409.69,14936066.97,14749768.24,15039079.68
350715,SP,315236.60,313364.89,501038.28,395387.67,371841.71,275298.81,300305.68,540955.76,470384.01
350720,SP,540190.34,320822.80,187189.03,252329.59,206560.40,162993.84,84987.55,651875.23,158241.96
350730,SP,824487.44,1048337.98,917658.79,1333530.80,1663215.70,1595269.39,864471.08,1038165.00,754668.31
350740,SP,3934821.92,4560612.37,5390827.83,6773736.72,5705245.11,4786058.84,4714994.62,6031940.76,6110430.57
350745,SP,310696.69,551792.77,518189.69,644358.40,375950.97,441122.05,318577.88,496677.43,1914277.14
350750,SP,60297427.12,62945546.08,67545498.79,69030779.20,66475377.15,60944038.54,65598568.43,64520961.84,73455638.24
350760,SP,118907394.71,128311481.91,129955876.11,139626711.54,142554643.00,132577379.07,144543737.76,149152831.43,174680706.88
350770,SP,796368.52,744832.52,830320.55,826044.30,805033.97,829264.67,782046.02,1000209.24,1146010.02
350775,SP,1340801.83,1000933.72,1603297.56,1402411.85,335672.05,1217641.53,749628.01,994469.13,734168.13
350780,SP,7810015.05,7117007.35,8609528.54,8636872.43,8234532.35,7766075.27,8436065.39,9422220.72,10852663.83
350790,SP,15439560.51,17050357.39,17888470.61,20799940.54,16609847.23,16891047.51,17384583.44,19027670.31,20167492.69
350800,SP,2489360.25,2006221.77,2084018.94,3031326.45,3347620.84,2426553.16,2595592.39,4586704.33,3733887.90
350810,SP,5707929.91,4692176.90,5096456.82,5315749.57,5126579.04,5731223.63,6507499.84,8079455.68,6134822.92
350820,SP,2461487.07,2355741.26,2411641.59,1782911.64,1594861.82,1546655.38,1525034.26,1685058.56,2045035.45
350830,SP,988965.28,1821333.70,1237785.23,1755074.87,1225788.01,1115381.99,1767925.90,1068349.06,1296295.35
350840,SP,22191994.50,28907132.64,30654315.43,30641967.82,26919975.14,24370426.61,22448801.87,23947729.46,26991841.62
350850,SP,41847009.66,44771883.55,46536584.78,43350475.70,45784977.13,41096602.01,45031652.29,44866737.19,52506165.86
350860,SP,12161454.14,13064265.50,12788345.88,11758398.18,11390788.88,10583324.19,13369074.49,13629426.60,18517269.64
350870,SP,3310571.96,3938138.09,4478820.54,3759443.36,3720825.58,3774056.51,3635482.52,3710901.90,3970985.87
350880,SP,3389854.11,3424697.19,3934325.96,4592108.42,3776559.44,4204193.69,3768488.92,4780278.68,5370269.14
350890,SP,229241.37,235514.60,394233.06,330117.27,475523.92,356397.91,323988.07,567492.44,562561.96
